customer_tweet_id,customer_message,intent,confidence,reason
47951,Thanks for delivering today! Me & my 7yr old son are just loving it! Too good! #Alexa is just superb! #HavingFun,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
678328,"what is the use of such prime membership , when you are not able to fulfill your one day delivery promise, it is just a waste of money",Delivery Delay,HIGH,Original label matches the customer's message content.
28431,I have had an order frozen for a month. Spoken to reps 5x and it still isn't fixed. Why can't you fix the order?,Customer Support / Complaint,HIGH,Original label matches the customer's message content.
179313,Received an email from account specialist - reset password to get back in. Reset password and still getting password incorrect.,Account / Login / Security,HIGH,Original label matches the customer's message content.
302626,Apparently it's still out for delivery.,Order Tracking / Status,HIGH,Original label matches the customer's message content.
635649,can you please DM regarding an order I’ve placed,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
680653,can I pay to through Amazon pay balance??,Payment / Billing,HIGH,Original label matches the customer's message content.
271938,reply here,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
1057343,Let it be it was on of biggest mistake of my life to deal with u buy products from your shopping website. 🙏,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
802410,Dear buyers beware of such buttering. You may be the next victim. Dear Amazon can you clarity plz.,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
987408,"She's forwarded me the email, if I follow the order number link it seems to take me to the genuine https to log in.",Account / Login / Security,HIGH,Original label matches the customer's message content.
701390,"product was supposed to delivered by 13th Nov, its now 17th Nov. Please don't waste time and be responsible.",Delivery Delay,HIGH,Original label matches the customer's message content.
447287,can you please tell me why this is the 3rd time in as many months where my next day delivery hasn't arrived? This service is anything but 'Prime'.,Delivery Delay,HIGH,Original label matches the customer's message content.
498356,"Order was supposed to be delivered on the 16th, still isn't here. I have repurchased the items either through amazon, or locally. I just want to get a refund for the items that did not show.",Return / Refund,HIGH,Original label matches the customer's message content.
1020110,"sorted the payment now. Although the gift card, it appeared in my orders, now it's gone, and the balance is not there",Payment / Billing,HIGH,Original label matches the customer's message content.
857845,It seems like both and are celebrating #InternationalSlothDay by being super slow with #FireEmblemWarriors shipping,Delivery Delay,HIGH,Original label matches the customer's message content.
527101,"Thanks for the ""1 day shipping"" it's been 4 days..",Delivery Delay,HIGH,Original label matches the customer's message content.
683771,Poor Delivery Service ORDER # 403-7694464-3630724,Delivery Delay,HIGH,Original label matches the customer's message content.
991955,what a nice service Amazon India is giving as almost 2 week not received the delivery. Pathetic customer care service.,Delivery Delay,HIGH,Original label matches the customer's message content.
507162,Always 'Amazon Logistics'. Shame it's not an option to be able to choose another carrier. I just got an email saying attempted delivery to an office that closed nearly 5 hours ago.,Delivery Delay,HIGH,Original label matches the customer's message content.
800981,Thanks i will forward. Sister as she bought it for me thanks for quick response,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
637149,I've emailed. But the hack changed the email address on the account. Will I still get the email?,Account / Login / Security,HIGH,Original label matches the customer's message content.
863914,Pls chk details on my Amazon login id preetivis20 . Tired of following up,Account / Login / Security,HIGH,Original label matches the customer's message content.
836507,Thanks! Punjabi movie industry has been doing really good work recently and having them on such platform is going to push them more! 🙏,Non-actionable / Exclude,HIGH,Original label matches the customer's message content.
232881,Amazon India is trying its best to prove that they are one of the most useless customer service providers in the industry.,Customer Support / Complaint,HIGH,Original label matches the customer's message content.
64030,So you want me to contact the same that has got me wanting to never do business with you again. How do you think that’s going to go?,Customer Support / Complaint,HIGH,Original label matches the customer's message content.
