customer_tweet_id,customer_message,amazon_tweet_id,amazon_response
66195,"@AmazonHelp Oh my word, can you not treat people as humans?!?! I’ve had the 6th identical automated email following a telephone conversation and still no-one has answered a single question?! It beggars belief? Just don’t know where to turn now. Utterly disgusted now 😡",66194,@131141 I am truly sorry for the back and forth. The link that was previously provided is the best method to get this resolved. A specialist from our team will reach out to you personally so we can go over this in real time. ^JZ
66198,"@AmazonHelp Utterly frustrated! Just had another email, saying the same thing?! Everything automated, no individual touch.",66196,"@131141 Hey Sara, did you fill in the details using the link ^HS provided you? ^BZ"
66200,@AmazonHelp It was implied it would have all been sorted on Saturday?,66199,"@131141 Hi Sarah, I am sorry to hear that this still hasn't been resolved please follow this link: https://t.co/tkLCr7Vo9T and fill out the form, someone from our team will be in contact to assist you. Please let us know how you get on. ^HS"
66202,@AmazonHelp I’ve had a fraud on my account. The guy on Saturday said it would all be sorted & the money back in my account. Still no money & all that keeps happening from my calls / emails is my account password being blocked?,66201,@131141 Were you given any date until we would have this sorted out for you Sarah? ^MA
66204,"@AmazonHelp I’m afraid I need to retract that?! After numerous emails & phone calls, still not sorted! The words were great, just not the actions to follow it up 😩😩😩",66203,"@131141 Hey Sarah, without sharing any personal account info can you give us more info on what has happened? What action did we take to resolve this for you? ^MA"
66206,@115821 well done amazon! I’ve just identified a fraud on my account & your advisor was reassuring & sorted it all out! Great customer service 👍🏻,66205,@131141 So glad we could get everything sorted out! We take account security extremely seriously! ^AD
67228,@115830 you’re a joke of a company and your “customer service” is disgraceful . Last time I’m using you for anything.,67226,"@131342 I'm sorry to hear we've disappointed you. Without posting personal account information, can you tell us what's going on? ^KP"
67420,"Good Work @115830 for managing to not help me find my package. Amazon: ""Well it has been signed for!"" Me: By who??? Amazon: ""Don't know!"" Brilliant! Have a good Christmas Delivery man...my treat! #Smallfry #charity #buyerbeware",67419,@131398 I'm sorry to hear of the mix up. Check out our help page on locating goods marked as delivered: https://t.co/cVe1l4OjvB ^KI
67427,@11__credit_card__ could you please provide me whose delivering this and his number cause I gotta leave my house soon,67426,"@131400 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^RW"
67434,"Oh yessss la petite livraison qui fait grave plaisir !! C'est mon jour de repos et je vais pouvoir me lancer dans la découverte d'Alrest, Merci @120533 😄 #XenobladeChronicles2 https://t.co/e1ObMG4mXm",67433,@131402 Enjoy ;)
67437,@AmazonHelp Suddenly having problems with my payment card out of the blue - can you help?,67435,@131403 We're unable to access your account via Twitter. Have you received an email about this? Instructions on how to fix it should be in the email. ^MI
67436,"@AmazonHelp I haven't. I've been told that I need to revise the payment method for two things I've ordered. When I go in to select my card, I just get ""We're sorry, but we encountered an error when processing your request. Please try again."" Now I'm stuck.",67438,@131403 I am sorry to hear you are experiencing payment issues. Here is a link that will assist you with this:https://t.co/bVGDclPYKP.^GA
67440,"Hey @115830, when is Vikings being released? I thought it was supposed to be today?",67439,"@131404 Hi, we don't get advanced notice of when it will go live. Please check back for updates. ^KI"
67443,@AmazonHelp I bought a product in July. It's now broken. But there's no option to get a replacement or raise a complaint. What do i do?? !!!,67441,@131405 Hello Pete! Is the item sold directly by Amazon or a seller?^CN
67442,@AmazonHelp By a seller. Not Amazon.,67444,@131405 You can find info on contacting the seller here: https://t.co/Oi2OUCR0Mq.^CN
67445,@AmazonHelp Brilliant. Thankyou for the help 😊,67446,"@131405 No problem, Pete! Let us know if there's anything else we can do for you.^TI"
67448,"@115850 I hav an idea that will encourage sellers to sell globally. how about Introducing a new feature in the ""amazon pay"" so sellers can load funds for the subscriptn fees as many sellers still hesitate for Intl Credit Card due to several reasons this might surely help them",67447,"@131406 Thanks for sharing your idea, Deepak. I've noted your comments and will forward this feedback internally. ^SC"
67453,@115830 Why have I been charged even though I cancelled my membership! I had a prime trial & then cancelled it way before renewal. WHY?!?! https://t.co/OKVzHwIsB4,67451,@131408 Oh no!! Very sorry about this. Not to worry you can cancel the subscription here with the link provided: http:https://t.co/a4Yc9lKczA ^CR
67452,"@AmazonHelp Not to be rude, but you’ve missed the point. I had already cancelled it previously and was charged after. I have also just again cancelled.",67454,@131408 Did you receive an email confirming your refund for cancelling your subscription?^PJ
67456,@AmazonHelp No but I remember going through&cancelling as I done it weeks prior to being charged! I don’t have access to my previous amazon email...(1),67457,"@131408 When you cancel your Prime subscription, an email is sent to confirm, it may be the case you did not successfully cancel the membership. You can see all correspondence via the message center on your Amazon account using this link https://t.co/MBY7OGCvpQ.^SM"
67460,"@AmazonHelp hi there. ordered some items via https://t.co/fHf6tpP90K which are lost in transit. nobody has contacted me, updated me, refunded me. wondering why I am paying for prime if this is the service I get. can you help? email: __email__. thanks.",67458,"@131409 I'm sorry to read, that your orders were lost. Please reach out to our customer service, so we can investigate into the issue: https://t.co/Su5eCHNYlH Kind regards ^UK"
67459,@AmazonHelp Thank you for the quick reply! Have a good week!,67461,@131409 You're welcome! Have a fantastic week as well! ^KI
67464,sowas bin ich als @116316 Prime Kunde nicht gewohnt. Was ist da los? cc @124285 https://t.co/HJZIheBhEy,67462,"@131410 Ja, dies entspricht auch nicht dem Standard. 🤒 Anscheinend gibt's hier eine Verzögerung. Wenn die Bestellung bis zum 1.12. nicht da ist, wende dich bitte über https://t.co/24XL9C4y1x an unseren Kundenservice. ^KM"
67463,@AmazonHelp Ach was. Echt? Eine Verzögerung? :-D Trotzdem danke für die Antwort.,67465,@131410 Captain Obvious ist immer zur Stelle 😎 Gerne und dir noch 'nen schönen Tag! ✌ ^´KM
67467,@115850 is this aachi masala costs ₹1776?? Wat is this to be used for?? Sperm whale curry?? https://t.co/feDA162o8J,67466,"@131411 Prices on our website is offered as per seller's discretion. However, we will consider this as feedback and pass it on internally for improvements. ^RW"
67472,@AmazonHelp ciao! Ho problem con l'app per le foto. Ci sono questi video che da un po' non vogliono fare il backup. Come mai ? E cosa devo fare? https://t.co/X4HZU8deSR,67470,"@131413 Ciao, hai provato a interrompere l'upload dei contenuti in attesa e a caricare i video uno alla volta? ^LF"
67471,"@AmazonHelp Ho caricato nuovamente i video già prima, ma per alcuni il backup non si avvia proprio. Mentre per altri si caricano, ma poi ricomiciano a ricaricarsi da capo.. https://t.co/jUoLsen8zn",67473,@131413 in questo caso ti suggerisco di segnalare l'accaduto al nostro Servizio Clienti da qui https://t.co/YtcS8zMWhk. I colleghi potranno effettuare insieme a te delle verifiche. ^BC
